index,Duration (in seconds),Finished,Consent1,Consent2,Consent3,Demo_age,Demo_gender,Q1_ADD1,Timing1_ADD1_First Click,Timing1_ADD1_Last Click,Timing1_ADD1_Page Submit,Timing1_ADD1_Click Count,Q2_ADD1,Timing2_ADD1_First Click,Timing2_ADD1_Last Click,Timing2_ADD1_Page Submit,Timing2_ADD1_Click Count,Q1_ADD2,Timing1_ADD2_First Click,Timing1_ADD2_Last Click,Timing1_ADD2_Page Submit,Timing1_ADD2_Click Count,Q2_ADD2,Timing2_ADD2_First Click,Timing2_ADD2_Last Click,Timing2_ADD2_Page Submit,Timing2_ADD2_Click Count,Q1_ADD3,Timing1_ADD3_First Click,Timing1_ADD3_Last Click,Timing1_ADD3_Page Submit,Timing1_ADD3_Click Count,Q2_ADD3,Timing2_ADD3_First Click,Timing2_ADD3_Last Click,Timing2_ADD3_Page Submit,Timing2_ADD3_Click Count,Q1_ADD4,Timing1_ADD4_First Click,Timing1_ADD4_Last Click,Timing1_ADD4_Page Submit,Timing1_ADD4_Click Count,AttCheck1_ADD,Q2_ADD4,Timing2_ADD4_First Click,Timing2_ADD4_Last Click,Timing2_ADD4_Page Submit,Timing2_ADD4_Click Count,Q1_ADD5,Timing1_ADD5_First Click,Timing1_ADD5_Last Click,Timing1_ADD5_Page Submit,Timing1_ADD5_Click Count,Q2_ADD5,Timing2_ADD5_First Click,Timing2_ADD5_Last Click,Timing2_ADD5_Page Submit,Timing2_ADD5_Click Count,Q1_ADD6,Timing1_ADD6_First Click,Timing1_ADD6_Last Click,Timing1_ADD6_Page Submit,Timing1_ADD6_Click Count,Q2_ADD6,Timing2_ADD6_First Click,Timing2_ADD6_Last Click,Timing2_ADD6_Page Submit,Timing2_ADD6_Click Count,Q1_LMS1,Timing1_LMS1_First Click,Timing1_LMS1_Last Click,Timing1_LMS1_Page Submit,Timing1_LMS1_Click Count,Q2_LMS1,Timing2_LMS1_First Click,Timing2_LMS1_Last Click,Timing2_LMS1_Page Submit,Timing2_LMS1_Click Count,Q1_LMS2,Timing1_LMS2_First Click,Timing1_LMS2_Last Click,Timing1_LMS2_Page Submit,Timing1_LMS2_Click Count,Q2_LMS2,Timing2_LMS2_First Click,Timing2_LMS2_Last Click,Timing2_LMS2_Page Submit,Timing2_LMS2_Click Count,Q1_LMS3,Timing1_LMS3_First Click,Timing1_LMS3_Last Click,Timing1_LMS3_Page Submit,Timing1_LMS3_Click Count,Q2_LMS3,Timing2_LMS3_First Click,Timing2_LMS3_Last Click,Timing2_LMS3_Page Submit,Timing2_LMS3_Click Count,Q1_LMS4,Timing1_LMS4_First Click,Timing1_LMS4_Last Click,Timing1_LMS4_Page Submit,Timing1_LMS4_Click Count,AttCheck1_LMS,Q2_LMS4,Timing2_LMS4_First Click,Timing2_LMS4_Last Click,Timing2_LMS4_Page Submit,Timing2_LMS4_Click Count,Q1_LMS5,Timing1_LMS5_First Click,Timing1_LMS5_Last Click,Timing1_LMS5_Page Submit,Timing1_LMS5_Click Count,Q2_LMS5,Timing2_LMS5_First Click,Timing2_LMS5_Last Click,Timing2_LMS5_Page Submit,Timing2_LMS5_Click Count,Q1_LMS6,Timing1_LMS6_First Click,Timing1_LMS6_Last Click,Timing1_LMS6_Page Submit,Timing1_LMS6_Click Count,Q2_LMS6,Timing2_LMS6_First Click,Timing2_LMS6_Last Click,Timing2_LMS6_Page Submit,Timing2_LMS6_Click Count,Q1_APP1,Timing1_APP1_First Click,Timing1_APP1_Last Click,Timing1_APP1_Page Submit,Timing1_APP1_Click Count,Q2_APP1,Timing2_APP1_First Click,Timing2_APP1_Last Click,Timing2_APP1_Page Submit,Timing2_APP1_Click Count,Q1_APP2,Timing1_APP2_First Click,Timing1_APP2_Last Click,Timing1_APP2_Page Submit,Timing1_APP2_Click Count,Q2_APP2,Timing2_APP2_First Click,Timing2_APP2_Last Click,Timing2_APP2_Page Submit,Timing2_APP2_Click Count,Q1_APP3,Timing1_APP3_First Click,Timing1_APP3_Last Click,Timing1_APP3_Page Submit,Timing1_APP3_Click Count,Q2_APP3,Timing2_APP3_First Click,Timing2_APP3_Last Click,Timing2_APP3_Page Submit,Timing2_APP3_Click Count,Q1_APP4,Timing1_APP4_First Click,Timing1_APP4_Last Click,Timing1_APP4_Page Submit,Timing1_APP4_Click Count,AttCheck1_APP,Q2_APP4,Timing2_APP4_First Click,Timing2_APP4_Last Click,Timing2_APP4_Page Submit,Timing2_APP4_Click Count,Q1_APP5,Timing1_APP5_First Click,Timing1_APP5_Last Click,Timing1_APP5_Page Submit,Timing1_APP5_Click Count,Q2_APP5,Timing2_APP5_First Click,Timing2_APP5_Last Click,Timing2_APP5_Page Submit,Timing2_APP5_Click Count,Q1_APP6,Timing1_APP6_First Click,Timing1_APP6_Last Click,Timing1_APP6_Page Submit,Timing1_APP6_Click Count,Q2_APP6,Timing2_APP6_First Click,Timing2_APP6_Last Click,Timing2_APP6_Page Submit,Timing2_APP6_Click Count,subj_preobj_Q1,subj_preobj_Q2,Timing_subj_preobj_First Click,Timing_subj_preobj_Last Click,Timing_subj_preobj_Page Submit,Timing_subj_preobj_Click Count,modsim_ADD7,Timing_ADD7_First Click,Timing_ADD7_Last Click,Timing_ADD7_Page Submit,Timing_ADD7_Click Count,modsim_ADD8,Timing_ADD8_First Click,Timing_ADD8_Last Click,Timing_ADD8_Page Submit,Timing_ADD8_Click Count,countfac_ADD9,AttCheck2_ADD,Timing_ADD9_First Click,Timing_ADD9_Last Click,Timing_ADD9_Page Submit,Timing_ADD9_Click Count,countfac_ADD10,Timing_ADD10_First Click,Timing_ADD10_Last Click,Timing_ADD10_Page Submit,Timing_ADD10_Click Count,error_ADD11,Timing_ADD11_First Click,Timing_ADD11_Last Click,Timing_ADD11_Page Submit,Timing_ADD11_Click Count,error_ADD12,Timing_ADD12_First Click,Timing_ADD12_Last Click,Timing_ADD12_Page Submit,Timing_ADD12_Click Count,modsim_LMS7,Timing_LMS7_First Click,Timing_LMS7_Last Click,Timing_LMS7_Page Submit,Timing_LMS7_Click Count,modsim_LMS8,Timing_LMS8_First Click,Timing_LMS8_Last Click,Timing_LMS8_Page Submit,Timing_LMS8_Click Count,countfac_LMS9,AttCheck2_LMS,Timing_LMS9_First Click,Timing_LMS9_Last Click,Timing_LMS9_Page Submit,Timing_LMS9_Click Count,countfac_LMS10,Timing_LMS10_First Click,Timing_LMS10_Last Click,Timing_LMS10_Page Submit,Timing_LMS10_Click Count,error_LMS11,Timing_LMS11_First Click,Timing_LMS11_Last Click,Timing_LMS11_Page Submit,Timing_LMS11_Click Count,error_LMS12,Timing_LMS12_First Click,Timing_LMS12_Last Click,Timing_LMS12_Page Submit,Timing_LMS12_Click Count,modsim_APP7,Timing_APP7_First Click,Timing_APP7_Last Click,Timing_APP7_Page Submit,Timing_APP7_Click Count,modsim_APP8,Timing_APP8_First Click,Timing_APP8_Last Click,Timing_APP8_Page Submit,Timing_APP8_Click Count,countfac_APP9,AttCheck2_APP,Timing_APP9_First Click,Timing_APP9_Last Click,Timing_APP9_Page Submit,Timing_APP9_Click Count,countfac_APP10,Timing_APP10_First Click,Timing_APP10_Last Click,Timing_APP10_Page Submit,Timing_APP10_Click Count,error_APP11,Timing_APP11_First Click,Timing_APP11_Last Click,Timing_APP11_Page Submit,Timing_APP11_Click Count,error_APP12,Timing_APP12_First Click,Timing_APP12_Last Click,Timing_APP12_Page Submit,Timing_APP12_Click Count,Subj_postobj_Q1,Subj_postobj_Q2,Timing_subj_postobj_First Click,Timing_subj_postobj_Last Click,Timing_subj_postobj_Page Submit,Timing_subj_postobj_Click Count,timing_explain_ADD_First Click,timing_explain_ADD_Last Click,timing_explain_ADD_Page Submit,timing_explain_ADD_Click Count,timing_explain_LMS_First Click,timing_explain_LMS_Last Click,timing_explain_LMS_Page Submit,timing_explain_LMS_Click Count,timing_explain_APP_First Click,timing_explain_APP_Last Click,timing_explain_APP_Page Submit,timing_explain_APP_Click Count,Agg,Exp
254,1515,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19.162,79.053,80.064,9.0,1.0,4.602,37.706,38.5,13.0,1.0,1.65,14.246,15.681,9.0,6.0,8.695,11.607,12.874,3.0,6.0,3.236,12.856,13.474,3.0,1.0,5.202,6.117,7.184,3.0,5.0,1.02,68.192,68.943,5.0,4.0,1.0,0.136,14.71,16.262,9.0,3.0,0.301,8.373,9.043,4.0,3.0,5.8,7.631,8.332,4.0,5.0,0.453,6.411,7.045,3.0,3.0,5.496,6.412,7.142,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3.446,10.85,11.384,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.279,20.086,20.638,3.0,3.0,3.132,28.081,29.595,4.0,4.0,2.0,3.358,96.248,96.95,12.0,2.0,1.475,26.689,27.673,6.0,1.0,5.087,16.537,17.556,6.0,2.0,9.326,10.358,11.201,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,3.537,8.213,8.8,6,,,,,3.892,31.245,121.233,8.0,,,,,LMS,Graph_expl
255,1800,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.187,306.194,307.372,12.0,3.0,53.726,53.726,57.305,1.0,3.0,38.702,38.702,39.391,1.0,3.0,5.267,9.627,14.686,3.0,1.0,305.177,305.177,306.22,1.0,1.0,152.041,153.154,153.372,2.0,6.0,3.788,22.115,22.477,8.0,4.0,6.0,6.369,14.617,21.492,3.0,5.0,43.983,43.983,44.841,1.0,7.0,14.193,14.193,14.828,1.0,1.0,269.271,269.271,270.433,1.0,3.0,8.116,8.116,8.782,1.0,5,5,9.361,10.776,12.458,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.38,26.38,27.374,1.0,6.0,22.574,22.574,23.121,1.0,2.0,2.0,29.856,105.345,111.826,6.0,4.0,28.827,28.827,31.261,1.0,1.0,47.774,47.774,48.456,1.0,2.0,15.572,15.572,16.318,1.0,5,5,3.887,4.559,7.137,2,,,,,,,,,28.709,136.614,147.104,7.0,APP,Text_expl
256,1542,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,86.744,86.744,87.337,1.0,3.0,3.446,3.446,4.181,1.0,5.0,62.552,62.552,63.145,1.0,2.0,18.774,18.774,19.301,1.0,4.0,149.366,149.366,150.157,1.0,4.0,6.465,6.465,7.694,1.0,4.0,55.759,55.759,56.597,1.0,4.0,4.0,2.258,14.727,15.248,2.0,1.0,586.152,586.152,586.8,1.0,7.0,12.853,12.853,15.145,1.0,1.0,240.664,261.103,261.841,2.0,4.0,25.016,25.016,25.724,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1.429,4.222,4.78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.629,22.629,23.394,1.0,3.0,11.391,11.391,12.194,1.0,4.0,2.0,19.455,66.781,70.354,3.0,2.0,52.389,52.389,53.809,1.0,1.0,7.029,7.029,8.564,1.0,2.0,4.504,4.858,5.905,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1.406,2.122,2.931,2,,,,,43.325,43.325,44.775,1.0,,,,,LMS,Graph_expl
257,728,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,157.757,157.757,163.265,1.0,3.0,8.005,8.005,16.132,1.0,2.0,28.004,28.004,28.905,1.0,2.0,2.323,2.323,3.99,1.0,3.0,22.955,22.955,24.364,1.0,3.0,1.689,1.689,2.641,1.0,2.0,10.931,10.931,12.187,1.0,4.0,2.0,5.734,7.743,9.204,2.0,7.0,11.326,11.326,12.169,1.0,7.0,2.08,2.08,2.81,1.0,4.0,16.507,16.507,17.397,1.0,4.0,1.915,1.915,2.794,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,3.133,6.31,7.074,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.685,13.685,14.406,1.0,3.0,16.153,16.153,17.129,1.0,4.0,2.0,77.146,89.91,91.656,2.0,2.0,34.358,34.358,41.662,1.0,1.0,16.982,16.982,19.603,1.0,2.0,4.442,4.442,13.752,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2.559,3.685,4.906,2,,,,,18.561,18.561,104.173,1.0,,,,,LMS,Text_expl
258,1524,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,114.215,114.215,116.004,1.0,5.0,61.82,61.82,63.806,1.0,5.0,54.453,54.453,56.102,1.0,3.0,38.925,38.925,40.406,1.0,4.0,46.209,46.209,51.126,1.0,4.0,53.827,53.827,55.667,1.0,4.0,49.992,49.992,51.577,1.0,4.0,4.0,15.557,50.605,57.957,2.0,6.0,30.65,30.65,42.0,1.0,6.0,56.646,56.646,68.631,1.0,1.0,53.372,53.372,77.778,1.0,1.0,31.63,64.217,73.502,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,5.506,14.092,16.209,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,57.985,59.752,63.794,2.0,4.0,35.614,35.614,47.645,1.0,3.0,2.0,93.769,197.263,200.65,4.0,4.0,76.938,76.938,87.737,1.0,1.0,35.586,35.586,38.702,1.0,2.0,40.982,40.982,42.356,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5.303,8.187,9.666,2,,,,,56.216,56.216,82.307,1.0,,,,,LMS,No_expl
259,1138,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,195.585,195.585,199.27,1.0,3.0,20.176,20.176,21.103,1.0,5.0,200.739,200.739,201.933,1.0,5.0,9.916,11.134,11.524,2.0,6.0,55.224,55.224,56.304,1.0,6.0,5.467,5.467,6.465,1.0,2.0,31.458,31.458,32.264,1.0,4.0,2.0,3.303,11.1,11.984,3.0,2.0,33.04,33.04,34.246,1.0,2.0,3.976,3.976,4.843,1.0,2.0,10.642,10.642,11.399,1.0,2.0,3.477,3.477,4.942,1.0,5,5,4.681,11.388,12.114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.527,23.473,23.798,2.0,6.0,16.778,16.778,17.678,1.0,3.0,2.0,15.628,20.058,20.898,2.0,2.0,12.72,13.746,14.133,2.0,1.0,33.594,33.594,34.367,1.0,2.0,14.339,14.339,15.065,1.0,5,5,3.899,5.821,6.401,2,,,,,,,,,17.425,17.425,45.654,1.0,APP,No_expl
260,1565,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.648,143.32,145.576,34.0,4.0,6.643,26.574,27.703,26.0,3.0,31.867,62.93,64.674,26.0,3.0,11.393,36.109,37.541,15.0,3.0,2.761,34.044,35.589,28.0,4.0,2.802,39.466,40.911,40.0,2.0,2.18,31.31,32.867,26.0,4.0,4.0,2.445,38.566,40.04,36.0,6.0,2.787,25.552,26.957,26.0,6.0,2.297,8.559,9.705,2.0,4.0,3.066,25.817,27.303,25.0,1.0,2.621,10.87,12.401,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5.66,13.452,14.974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.254,31.202,32.956,18.0,3.0,3.772,20.835,22.29,12.0,3.0,2.0,4.254,123.589,222.9,62.0,4.0,5.099,75.463,76.68,18.0,1.0,141.925,156.181,160.503,9.0,2.0,3.004,64.427,65.74,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,11.719,16.386,17.855,10,,,,,5.279,64.622,108.501,31.0,,,,,LMS,No_expl
261,1641,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,46.767,165.794,167.346,8.0,3.0,45.158,134.707,136.459,5.0,5.0,5.885,75.605,77.092,5.0,5.0,19.029,20.151,21.785,2.0,4.0,62.901,66.24,67.868,3.0,4.0,9.891,19.59,20.689,3.0,4.0,9.874,36.465,37.768,4.0,4.0,4.0,18.36,35.188,37.093,5.0,6.0,21.966,40.336,41.607,3.0,6.0,8.322,29.001,30.35,3.0,1.0,33.774,38.839,40.478,3.0,1.0,104.619,105.875,108.149,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,50.234,57.542,58.661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.179,42.76,43.932,6.0,2.0,25.758,35.948,37.335,3.0,4.0,2.0,6.715,214.432,216.441,8.0,1.0,12.024,85.441,86.539,5.0,2.0,22.723,24.458,26.557,2.0,2.0,3.832,19.457,20.605,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4.668,8.884,10.199,3,,,,,4.144,58.536,97.649,4.0,,,,,LMS,Graph_expl
262,1804,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,191.086,216.366,217.91,4.0,4.0,40.501,40.501,41.703,1.0,3.0,47.601,47.601,49.246,1.0,3.0,32.245,32.245,33.34,1.0,3.0,103.953,103.953,105.446,1.0,4.0,84.195,84.195,85.264,1.0,6.0,41.492,41.492,42.471,1.0,4.0,2.0,4.871,17.574,29.006,3.0,7.0,82.308,82.308,84.08,1.0,3.0,26.356,41.347,43.175,2.0,1.0,277.465,277.465,278.443,1.0,3.0,8.255,8.255,9.755,1.0,6,5,5.417,32.953,34.532,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,133.178,133.178,134.3,1.0,6.0,24.893,24.893,26.575,1.0,2.0,2.0,53.876,59.939,67.952,2.0,2.0,62.673,62.673,63.555,1.0,1.0,20.916,20.916,22.479,1.0,1.0,63.827,63.827,65.225,1.0,6,6,5.022,9.262,10.617,2,,,,,,,,,30.57,71.843,112.895,3.0,APP,No_expl
263,1683,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.163,136.53,137.39,5.0,2.0,21.131,143.322,144.663,3.0,5.0,9.607,128.59,130.826,7.0,2.0,5.543,95.31,95.97,3.0,1.0,9.393,56.545,58.029,3.0,1.0,46.496,76.768,78.694,2.0,1.0,3.714,48.617,49.878,4.0,4.0,3.0,6.753,86.825,87.901,10.0,1.0,1.764,38.011,39.137,6.0,3.0,3.466,31.387,32.142,6.0,3.0,2.213,31.205,32.025,7.0,3.0,11.098,11.098,16.382,1.0,5,4,4.556,7.851,9.496,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.807,59.807,62.299,4.0,4.0,2.465,32.345,33.781,4.0,3.0,2.0,10.696,165.31,167.267,6.0,2.0,11.219,11.219,12.568,1.0,1.0,17.935,20.343,25.299,2.0,1.0,5.617,5.617,8.348,1.0,4,4,2.976,5.384,5.949,3,,,,,,,,,6.749,58.455,61.533,9.0,APP,No_expl
264,1657,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.024,111.062,118.18,6.0,3.0,10.039,16.342,19.754,3.0,3.0,4.465,115.117,116.374,3.0,3.0,5.006,5.006,9.991,1.0,1.0,35.657,35.657,37.121,1.0,1.0,7.673,7.673,10.237,1.0,6.0,39.888,39.888,40.895,1.0,4.0,6.0,27.634,50.847,52.474,4.0,7.0,8.272,57.319,58.739,2.0,7.0,3.913,3.913,5.753,1.0,1.0,28.815,64.456,65.716,2.0,3.0,27.392,27.392,30.262,1.0,6,5,9.368,20.015,22.839,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,33.728,33.728,35.04,1.0,6.0,28.079,28.079,29.447,1.0,2.0,2.0,24.216,255.022,258.423,7.0,4.0,6.269,72.232,73.708,2.0,1.0,8.256,64.986,66.345,3.0,2.0,33.288,33.288,34.631,1.0,6,5,4.021,8.26,10.213,2,,,,,,,,,41.748,112.616,214.851,2.0,APP,Text_expl
265,1632,1,1,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,28.252,117.49,119.972,8.0,5.0,14.471,29.716,31.341,4.0,5.0,12.249,58.131,59.407,6.0,5.0,19.921,45.93,47.126,4.0,4.0,10.384,26.724,28.361,4.0,4.0,12.894,17.207,18.804,3.0,2.0,10.068,41.758,42.921,4.0,4.0,2.0,6.283,142.933,144.648,6.0,7.0,13.361,61.714,63.198,4.0,7.0,8.255,13.589,15.105,3.0,1.0,10.354,57.792,59.202,7.0,1.0,14.506,19.913,21.645,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,8.62,24.704,26.44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.316,62.532,64.43,4.0,3.0,23.688,28.697,29.976,3.0,4.0,2.0,43.152,230.188,231.3,9.0,2.0,102.495,147.582,149.274,4.0,1.0,41.558,53.049,55.822,3.0,2.0,19.504,26.91,28.884,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,9.835,15.59,17.712,3,,,,,19.481,151.0,152.581,5.0,,,,,LMS,Text_expl
266,2029,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,199.343,202.843,206.881,3.0,2.0,104.615,104.615,114.931,1.0,3.0,84.552,90.854,92.938,3.0,7.0,23.728,23.728,27.616,1.0,1.0,102.78,102.78,106.328,1.0,2.0,47.091,47.091,50.103,1.0,6.0,87.416,87.416,90.111,1.0,4.0,3.0,19.633,28.499,32.831,2.0,7.0,86.217,86.217,89.522,1.0,2.0,60.187,60.187,63.387,1.0,3.0,98.164,98.164,100.413,1.0,1.0,18.471,18.471,24.408,1.0,7,6,6.414,15.051,17.221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,77.971,77.971,81.217,1.0,6.0,61.438,61.438,68.392,1.0,1.0,2.0,92.003,105.406,108.499,2.0,4.0,154.822,154.822,159.335,1.0,1.0,82.988,84.271,88.316,2.0,2.0,56.559,56.559,59.22,1.0,7,7,8.879,13.882,16.263,2,,,,,,,,,23.23,48.456,135.736,3.0,APP,Text_expl
267,1536,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,81.051,243.867,249.317,11.0,4.0,12.977,53.059,54.887,6.0,2.0,12.009,62.188,64.868,5.0,5.0,5.403,41.413,42.033,4.0,3.0,9.353,28.577,30.197,3.0,4.0,10.818,29.55,31.207,3.0,2.0,2.873,14.758,16.827,6.0,4.0,4.0,3.439,41.558,44.224,5.0,7.0,4.803,22.782,24.054,4.0,6.0,12.308,36.279,36.926,4.0,4.0,2.775,25.815,27.643,4.0,1.0,23.105,50.224,51.608,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7.375,13.25,15.077,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.184,34.616,36.864,3.0,3.0,14.063,17.322,18.596,3.0,4.0,2.0,10.669,136.815,138.649,8.0,2.0,8.185,122.73,152.987,3.0,1.0,24.912,24.912,28.366,1.0,2.0,7.5,7.5,15.188,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5.549,6.69,7.943,2,,,,,5.198,81.65,87.533,5.0,,,,,LMS,No_expl
268,1806,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.445,122.685,124.307,74.0,5.0,4.307,106.627,107.952,63.0,5.0,4.654,48.543,49.737,28.0,5.0,6.783,35.482,36.607,26.0,4.0,2.237,28.384,29.64,29.0,4.0,2.334,47.802,49.172,9.0,4.0,3.003,24.563,25.787,13.0,4.0,4.0,5.516,76.449,77.988,26.0,1.0,3.027,52.999,54.343,19.0,6.0,6.693,68.028,69.205,22.0,1.0,5.19,26.259,27.362,28.0,1.0,2.782,19.163,20.573,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,12.466,24.177,25.484,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.974,28.503,29.401,14.0,4.0,18.467,38.203,39.486,20.0,3.0,2.0,32.17,223.767,226.734,74.0,2.0,3.654,145.502,148.988,24.0,1.0,3.286,43.468,45.305,25.0,2.0,3.074,21.388,24.103,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,2.808,12.425,13.748,13,,,,,9.128,335.38,336.146,87.0,,,,,LMS,No_expl
